Country,ISO3 Code,Date,Price (EUR/MWhe)
Austria,AUT,2016-12-31,35.65
Austria,AUT,2017-01-01,29.78
Austria,AUT,2017-01-02,46.47
Austria,AUT,2017-01-03,37.49
Austria,AUT,2017-01-04,28.2
Austria,AUT,2017-01-05,50.16
Austria,AUT,2017-01-06,49.39
Austria,AUT,2017-01-07,38.4
Austria,AUT,2017-01-08,42.9
Austria,AUT,2017-01-09,55.6
Austria,AUT,2017-01-10,54.88
Austria,AUT,2017-01-11,34.8
Austria,AUT,2017-01-12,35.14
Austria,AUT,2017-01-13,39.57
Austria,AUT,2017-01-14,33.29
Austria,AUT,2017-01-15,36.3
Austria,AUT,2017-01-16,80.31
Austria,AUT,2017-01-17,85.06
Austria,AUT,2017-01-18,69.75
Austria,AUT,2017-01-19,67.13
Austria,AUT,2017-01-20,62.92
Austria,AUT,2017-01-21,47.96
Austria,AUT,2017-01-22,41.38
Austria,AUT,2017-01-23,76.38
Austria,AUT,2017-01-24,101.82
Austria,AUT,2017-01-25,85.56
Austria,AUT,2017-01-26,48.6
Austria,AUT,2017-01-27,43.98
Austria,AUT,2017-01-28,42.24
Austria,AUT,2017-01-29,37.67
Austria,AUT,2017-01-30,51.78
Austria,AUT,2017-01-31,69.68
Austria,AUT,2017-02-01,50.72
Austria,AUT,2017-02-02,45.23
Austria,AUT,2017-02-03,48.05
Austria,AUT,2017-02-04,45.25
Austria,AUT,2017-02-05,43.83
Austria,AUT,2017-02-06,61.73
Austria,AUT,2017-02-07,53.1
Austria,AUT,2017-02-08,60.23
Austria,AUT,2017-02-09,57.45
Austria,AUT,2017-02-10,44.96
Austria,AUT,2017-02-11,38.23
Austria,AUT,2017-02-12,33.02
Austria,AUT,2017-02-13,42.48
Austria,AUT,2017-02-14,43.19
Austria,AUT,2017-02-15,47.15
Austria,AUT,2017-02-16,40.59
Austria,AUT,2017-02-17,43.13
Austria,AUT,2017-02-18,40.01
Austria,AUT,2017-02-19,28.41
Austria,AUT,2017-02-20,30.44
Austria,AUT,2017-02-21,33.11
Austria,AUT,2017-02-22,22.91
Austria,AUT,2017-02-23,26.16
Austria,AUT,2017-02-24,29.68
Austria,AUT,2017-02-25,28.83
Austria,AUT,2017-02-26,14.16
Austria,AUT,2017-02-27,28.36
Austria,AUT,2017-02-28,30.64
Austria,AUT,2017-03-01,35.58
Austria,AUT,2017-03-02,27.24
Austria,AUT,2017-03-03,38.46
Austria,AUT,2017-03-04,33.41
Austria,AUT,2017-03-05,18.26
Austria,AUT,2017-03-06,38.83
Austria,AUT,2017-03-07,44.63
Austria,AUT,2017-03-08,36.28
Austria,AUT,2017-03-09,37.81
Austria,AUT,2017-03-10,34.07
Austria,AUT,2017-03-11,32.73
Austria,AUT,2017-03-12,18.73
Austria,AUT,2017-03-13,36.42
Austria,AUT,2017-03-14,34.25
Austria,AUT,2017-03-15,34.0
Austria,AUT,2017-03-16,34.07
Austria,AUT,2017-03-17,28.07
Austria,AUT,2017-03-18,19.88
Austria,AUT,2017-03-19,13.32
Austria,AUT,2017-03-20,29.4
Austria,AUT,2017-03-21,30.96
Austria,AUT,2017-03-22,35.46
Austria,AUT,2017-03-23,34.15
Austria,AUT,2017-03-24,34.44
Austria,AUT,2017-03-25,28.19
Austria,AUT,2017-03-26,27.95
Austria,AUT,2017-03-27,34.97
Austria,AUT,2017-03-28,34.4
Austria,AUT,2017-03-29,31.31
Austria,AUT,2017-03-30,33.41
Austria,AUT,2017-03-31,31.79
Austria,AUT,2017-04-01,30.6
Austria,AUT,2017-04-02,29.8
Austria,AUT,2017-04-03,37.51
Austria,AUT,2017-04-04,38.56
Austria,AUT,2017-04-05,31.13
Austria,AUT,2017-04-06,31.06
Austria,AUT,2017-04-07,34.54
Austria,AUT,2017-04-08,34.48
Austria,AUT,2017-04-09,27.56
Austria,AUT,2017-04-10,27.34
Austria,AUT,2017-04-11,33.6
Austria,AUT,2017-04-12,27.0
Austria,AUT,2017-04-13,30.25
Austria,AUT,2017-04-14,30.58
Austria,AUT,2017-04-15,12.4
Austria,AUT,2017-04-16,20.27
Austria,AUT,2017-04-17,25.52
Austria,AUT,2017-04-18,34.41
Austria,AUT,2017-04-19,37.22
Austria,AUT,2017-04-20,36.74
Austria,AUT,2017-04-21,25.79
Austria,AUT,2017-04-22,12.65
Austria,AUT,2017-04-23,12.78
Austria,AUT,2017-04-24,31.46
Austria,AUT,2017-04-25,36.05
Austria,AUT,2017-04-26,40.0
Austria,AUT,2017-04-27,36.74
Austria,AUT,2017-04-28,36.85
Austria,AUT,2017-04-29,29.95
Austria,AUT,2017-04-30,-11.21
Austria,AUT,2017-05-01,-21.05
Austria,AUT,2017-05-02,30.14
Austria,AUT,2017-05-03,34.37
Austria,AUT,2017-05-04,32.98
Austria,AUT,2017-05-05,38.53
Austria,AUT,2017-05-06,32.17
Austria,AUT,2017-05-07,27.98
Austria,AUT,2017-05-08,33.84
Austria,AUT,2017-05-09,39.83
Austria,AUT,2017-05-10,38.77
Austria,AUT,2017-05-11,33.58
Austria,AUT,2017-05-12,35.88
Austria,AUT,2017-05-13,31.76
Austria,AUT,2017-05-14,28.18
Austria,AUT,2017-05-15,36.42
Austria,AUT,2017-05-16,34.22
Austria,AUT,2017-05-17,32.23
Austria,AUT,2017-05-18,33.08
Austria,AUT,2017-05-19,34.04
Austria,AUT,2017-05-20,26.19
Austria,AUT,2017-05-21,19.44
Austria,AUT,2017-05-22,36.33
Austria,AUT,2017-05-23,32.94
Austria,AUT,2017-05-24,32.79
Austria,AUT,2017-05-25,27.4
Austria,AUT,2017-05-26,33.08
Austria,AUT,2017-05-27,25.76
Austria,AUT,2017-05-28,21.22
Austria,AUT,2017-05-29,37.37
Austria,AUT,2017-05-30,36.36
Austria,AUT,2017-05-31,33.05
Austria,AUT,2017-06-01,36.28
Austria,AUT,2017-06-02,36.49
Austria,AUT,2017-06-03,30.34
Austria,AUT,2017-06-04,22.63
Austria,AUT,2017-06-05,27.53
Austria,AUT,2017-06-06,20.53
Austria,AUT,2017-06-07,13.51
Austria,AUT,2017-06-08,30.11
Austria,AUT,2017-06-09,33.81
Austria,AUT,2017-06-10,30.52
Austria,AUT,2017-06-11,20.56
Austria,AUT,2017-06-12,25.08
Austria,AUT,2017-06-13,33.02
Austria,AUT,2017-06-14,37.53
Austria,AUT,2017-06-15,31.71
Austria,AUT,2017-06-16,19.46
Austria,AUT,2017-06-17,25.78
Austria,AUT,2017-06-18,28.67
Austria,AUT,2017-06-19,38.09
Austria,AUT,2017-06-20,35.54
Austria,AUT,2017-06-21,39.8
Austria,AUT,2017-06-22,34.67
Austria,AUT,2017-06-23,30.3
Austria,AUT,2017-06-24,21.91
Austria,AUT,2017-06-25,19.14
Austria,AUT,2017-06-26,32.91
Austria,AUT,2017-06-27,38.64
Austria,AUT,2017-06-28,35.57
Austria,AUT,2017-06-29,37.88
Austria,AUT,2017-06-30,32.11
Austria,AUT,2017-07-01,27.87
Austria,AUT,2017-07-02,24.26
Austria,AUT,2017-07-03,32.75
Austria,AUT,2017-07-04,35.31
Austria,AUT,2017-07-05,38.74
Austria,AUT,2017-07-06,39.4
Austria,AUT,2017-07-07,37.55
Austria,AUT,2017-07-08,34.05
Austria,AUT,2017-07-09,33.11
Austria,AUT,2017-07-10,39.99
Austria,AUT,2017-07-11,36.63
Austria,AUT,2017-07-12,34.14
Austria,AUT,2017-07-13,34.55
Austria,AUT,2017-07-14,36.77
Austria,AUT,2017-07-15,32.46
Austria,AUT,2017-07-16,30.29
Austria,AUT,2017-07-17,37.59
Austria,AUT,2017-07-18,37.47
Austria,AUT,2017-07-19,35.97
Austria,AUT,2017-07-20,37.1
Austria,AUT,2017-07-21,36.13
Austria,AUT,2017-07-22,33.24
Austria,AUT,2017-07-23,29.33
Austria,AUT,2017-07-24,38.7
Austria,AUT,2017-07-25,33.77
Austria,AUT,2017-07-26,32.98
Austria,AUT,2017-07-27,34.05
Austria,AUT,2017-07-28,30.87
Austria,AUT,2017-07-29,20.31
Austria,AUT,2017-07-30,5.59
Austria,AUT,2017-07-31,32.21
Austria,AUT,2017-08-01,34.56
Austria,AUT,2017-08-02,33.06
Austria,AUT,2017-08-03,27.79
Austria,AUT,2017-08-04,24.64
Austria,AUT,2017-08-05,27.84
Austria,AUT,2017-08-06,20.07
Austria,AUT,2017-08-07,33.09
Austria,AUT,2017-08-08,31.03
Austria,AUT,2017-08-09,30.67
Austria,AUT,2017-08-10,35.47
Austria,AUT,2017-08-11,37.38
Austria,AUT,2017-08-12,20.95
Austria,AUT,2017-08-13,21.14
Austria,AUT,2017-08-14,32.74
Austria,AUT,2017-08-15,27.04
Austria,AUT,2017-08-16,35.94
Austria,AUT,2017-08-17,33.44
Austria,AUT,2017-08-18,33.13
Austria,AUT,2017-08-19,13.75
Austria,AUT,2017-08-20,9.16
Austria,AUT,2017-08-21,30.58
Austria,AUT,2017-08-22,37.18
Austria,AUT,2017-08-23,36.47
Austria,AUT,2017-08-24,35.87
Austria,AUT,2017-08-25,37.94
Austria,AUT,2017-08-26,34.32
Austria,AUT,2017-08-27,30.35
Austria,AUT,2017-08-28,38.52
Austria,AUT,2017-08-29,37.71
Austria,AUT,2017-08-30,36.09
Austria,AUT,2017-08-31,38.59
Austria,AUT,2017-09-01,38.79
Austria,AUT,2017-09-02,33.79
Austria,AUT,2017-09-03,30.83
Austria,AUT,2017-09-04,36.6
Austria,AUT,2017-09-05,37.53
Austria,AUT,2017-09-06,30.95
Austria,AUT,2017-09-07,34.25
Austria,AUT,2017-09-08,26.94
Austria,AUT,2017-09-09,32.6
Austria,AUT,2017-09-10,20.46
Austria,AUT,2017-09-11,22.28
Austria,AUT,2017-09-12,29.9
Austria,AUT,2017-09-13,11.64
Austria,AUT,2017-09-14,24.73
Austria,AUT,2017-09-15,36.41
Austria,AUT,2017-09-16,36.89
Austria,AUT,2017-09-17,33.48
Austria,AUT,2017-09-18,42.09
Austria,AUT,2017-09-19,41.09
Austria,AUT,2017-09-20,39.31
Austria,AUT,2017-09-21,39.28
Austria,AUT,2017-09-22,40.19
Austria,AUT,2017-09-23,36.06
Austria,AUT,2017-09-24,35.05
Austria,AUT,2017-09-25,42.49
Austria,AUT,2017-09-26,40.35
Austria,AUT,2017-09-27,40.81
Austria,AUT,2017-09-28,40.42
Austria,AUT,2017-09-29,39.02
Austria,AUT,2017-09-30,34.7
Austria,AUT,2017-10-01,29.96
Austria,AUT,2017-10-02,18.12
Austria,AUT,2017-10-03,24.88
Austria,AUT,2017-10-04,27.34
Austria,AUT,2017-10-05,18.22
Austria,AUT,2017-10-06,27.87
Austria,AUT,2017-10-07,6.34
Austria,AUT,2017-10-08,26.2
Austria,AUT,2017-10-09,42.28
Austria,AUT,2017-10-10,36.62
Austria,AUT,2017-10-11,33.53
Austria,AUT,2017-10-12,26.79
Austria,AUT,2017-10-13,39.35
Austria,AUT,2017-10-14,31.95
Austria,AUT,2017-10-15,29.85
Austria,AUT,2017-10-16,39.04
Austria,AUT,2017-10-17,38.01
Austria,AUT,2017-10-18,52.61
Austria,AUT,2017-10-19,45.94
Austria,AUT,2017-10-20,38.13
Austria,AUT,2017-10-21,33.02
Austria,AUT,2017-10-22,22.62
Austria,AUT,2017-10-23,41.73
Austria,AUT,2017-10-24,36.74
Austria,AUT,2017-10-25,35.15
Austria,AUT,2017-10-26,39.62
Austria,AUT,2017-10-27,29.67
Austria,AUT,2017-10-28,-17.15
Austria,AUT,2017-10-29,-47.46
Austria,AUT,2017-10-30,33.16
Austria,AUT,2017-10-31,36.83
Austria,AUT,2017-11-01,30.62
Austria,AUT,2017-11-02,34.74
Austria,AUT,2017-11-03,50.44
Austria,AUT,2017-11-04,33.58
Austria,AUT,2017-11-05,31.18
Austria,AUT,2017-11-06,51.22
Austria,AUT,2017-11-07,52.42
Austria,AUT,2017-11-08,67.45
Austria,AUT,2017-11-09,51.02
Austria,AUT,2017-11-10,30.8
Austria,AUT,2017-11-11,23.44
Austria,AUT,2017-11-12,33.96
Austria,AUT,2017-11-13,46.02
Austria,AUT,2017-11-14,39.99
Austria,AUT,2017-11-15,64.82
Austria,AUT,2017-11-16,47.38
Austria,AUT,2017-11-17,42.67
Austria,AUT,2017-11-18,18.62
Austria,AUT,2017-11-19,9.93
Austria,AUT,2017-11-20,39.46
Austria,AUT,2017-11-21,48.93
Austria,AUT,2017-11-22,30.99
Austria,AUT,2017-11-23,24.08
Austria,AUT,2017-11-24,43.27
Austria,AUT,2017-11-25,39.17
Austria,AUT,2017-11-26,18.49
Austria,AUT,2017-11-27,29.67
Austria,AUT,2017-11-28,38.0
Austria,AUT,2017-11-29,71.89
Austria,AUT,2017-11-30,67.14
Austria,AUT,2017-12-01,61.2
Austria,AUT,2017-12-02,39.99
Austria,AUT,2017-12-03,32.43
Austria,AUT,2017-12-04,35.57
Austria,AUT,2017-12-05,35.31
Austria,AUT,2017-12-06,31.92
Austria,AUT,2017-12-07,33.43
Austria,AUT,2017-12-08,30.72
Austria,AUT,2017-12-09,15.7
Austria,AUT,2017-12-10,17.51
Austria,AUT,2017-12-11,42.06
Austria,AUT,2017-12-12,34.27
Austria,AUT,2017-12-13,26.3
Austria,AUT,2017-12-14,31.97
Austria,AUT,2017-12-15,46.39
Austria,AUT,2017-12-16,37.19
Austria,AUT,2017-12-17,35.4
Austria,AUT,2017-12-18,56.0
Austria,AUT,2017-12-19,60.68
Austria,AUT,2017-12-20,61.36
Austria,AUT,2017-12-21,42.82
Austria,AUT,2017-12-22,39.43
Austria,AUT,2017-12-23,8.45
Austria,AUT,2017-12-24,-10.29
Austria,AUT,2017-12-25,7.21
Austria,AUT,2017-12-26,-3.75
Austria,AUT,2017-12-27,35.31
Austria,AUT,2017-12-28,31.69
Austria,AUT,2017-12-29,21.15
Austria,AUT,2017-12-30,12.12
Austria,AUT,2017-12-31,2.47
Austria,AUT,2018-01-01,-24.33
Austria,AUT,2018-01-02,33.01
Austria,AUT,2018-01-03,8.62
Austria,AUT,2018-01-04,30.13
Austria,AUT,2018-01-05,32.49
Austria,AUT,2018-01-06,36.29
Austria,AUT,2018-01-07,23.26
Austria,AUT,2018-01-08,30.26
Austria,AUT,2018-01-09,30.97
Austria,AUT,2018-01-10,41.64
Austria,AUT,2018-01-11,47.55
Austria,AUT,2018-01-12,42.13
Austria,AUT,2018-01-13,33.12
Austria,AUT,2018-01-14,28.64
Austria,AUT,2018-01-15,25.21
Austria,AUT,2018-01-16,28.54
Austria,AUT,2018-01-17,28.65
Austria,AUT,2018-01-18,31.04
Austria,AUT,2018-01-19,40.47
Austria,AUT,2018-01-20,35.96
Austria,AUT,2018-01-21,34.41
Austria,AUT,2018-01-22,38.2
Austria,AUT,2018-01-23,36.41
Austria,AUT,2018-01-24,23.52
Austria,AUT,2018-01-25,34.33
Austria,AUT,2018-01-26,45.13
Austria,AUT,2018-01-27,31.27
Austria,AUT,2018-01-28,5.11
Austria,AUT,2018-01-29,17.07
Austria,AUT,2018-01-30,36.46
Austria,AUT,2018-01-31,28.99
Austria,AUT,2018-02-01,34.26
Austria,AUT,2018-02-02,40.67
Austria,AUT,2018-02-03,40.14
Austria,AUT,2018-02-04,33.56
Austria,AUT,2018-02-05,45.27
Austria,AUT,2018-02-06,47.05
Austria,AUT,2018-02-07,47.47
Austria,AUT,2018-02-08,49.6
Austria,AUT,2018-02-09,40.87
Austria,AUT,2018-02-10,38.61
Austria,AUT,2018-02-11,11.25
Austria,AUT,2018-02-12,33.65
Austria,AUT,2018-02-13,39.72
Austria,AUT,2018-02-14,39.61
Austria,AUT,2018-02-15,34.35
Austria,AUT,2018-02-16,40.58
Austria,AUT,2018-02-17,40.58
Austria,AUT,2018-02-18,36.53
Austria,AUT,2018-02-19,50.65
Austria,AUT,2018-02-20,48.85
Austria,AUT,2018-02-21,46.83
Austria,AUT,2018-02-22,47.39
Austria,AUT,2018-02-23,44.21
Austria,AUT,2018-02-24,23.68
Austria,AUT,2018-02-25,35.15
Austria,AUT,2018-02-26,47.04
Austria,AUT,2018-02-27,48.29
Austria,AUT,2018-02-28,37.57
Austria,AUT,2018-03-01,30.01
Austria,AUT,2018-03-02,40.59
Austria,AUT,2018-03-03,34.37
Austria,AUT,2018-03-04,31.1
Austria,AUT,2018-03-05,49.65
Austria,AUT,2018-03-06,49.93
Austria,AUT,2018-03-07,48.31
Austria,AUT,2018-03-08,36.63
Austria,AUT,2018-03-09,37.8
Austria,AUT,2018-03-10,34.73
Austria,AUT,2018-03-11,28.71
Austria,AUT,2018-03-12,41.24
Austria,AUT,2018-03-13,39.91
Austria,AUT,2018-03-14,46.43
Austria,AUT,2018-03-15,24.07
Austria,AUT,2018-03-16,29.37
Austria,AUT,2018-03-17,3.34
Austria,AUT,2018-03-18,3.17
Austria,AUT,2018-03-19,49.45
Austria,AUT,2018-03-20,43.02
Austria,AUT,2018-03-21,51.51
Austria,AUT,2018-03-22,43.94
Austria,AUT,2018-03-23,52.78
Austria,AUT,2018-03-24,41.39
Austria,AUT,2018-03-25,37.87
Austria,AUT,2018-03-26,52.87
Austria,AUT,2018-03-27,44.58
Austria,AUT,2018-03-28,39.56
Austria,AUT,2018-03-29,39.16
Austria,AUT,2018-03-30,26.42
Austria,AUT,2018-03-31,26.23
Austria,AUT,2018-04-01,23.66
Austria,AUT,2018-04-02,26.94
Austria,AUT,2018-04-03,35.27
Austria,AUT,2018-04-04,36.76
Austria,AUT,2018-04-05,32.44
Austria,AUT,2018-04-06,34.24
Austria,AUT,2018-04-07,16.81
Austria,AUT,2018-04-08,24.21
Austria,AUT,2018-04-09,42.35
Austria,AUT,2018-04-10,35.02
Austria,AUT,2018-04-11,31.73
Austria,AUT,2018-04-12,30.23
Austria,AUT,2018-04-13,38.71
Austria,AUT,2018-04-14,35.6
Austria,AUT,2018-04-15,31.78
Austria,AUT,2018-04-16,46.74
Austria,AUT,2018-04-17,43.5
Austria,AUT,2018-04-18,41.16
Austria,AUT,2018-04-19,39.66
Austria,AUT,2018-04-20,38.63
Austria,AUT,2018-04-21,29.33
Austria,AUT,2018-04-22,18.01
Austria,AUT,2018-04-23,33.66
Austria,AUT,2018-04-24,33.98
Austria,AUT,2018-04-25,27.1
Austria,AUT,2018-04-26,31.28
Austria,AUT,2018-04-27,38.87
Austria,AUT,2018-04-28,29.81
Austria,AUT,2018-04-29,19.44
Austria,AUT,2018-04-30,11.9
Austria,AUT,2018-05-01,-2.98
Austria,AUT,2018-05-02,40.21
Austria,AUT,2018-05-03,40.04
Austria,AUT,2018-05-04,40.37
Austria,AUT,2018-05-05,27.5
Austria,AUT,2018-05-06,19.23
Austria,AUT,2018-05-07,34.83
Austria,AUT,2018-05-08,27.44
Austria,AUT,2018-05-09,37.09
Austria,AUT,2018-05-10,25.68
Austria,AUT,2018-05-11,42.67
Austria,AUT,2018-05-12,31.36
Austria,AUT,2018-05-13,16.17
Austria,AUT,2018-05-14,35.81
Austria,AUT,2018-05-15,43.06
Austria,AUT,2018-05-16,40.72
Austria,AUT,2018-05-17,35.5
Austria,AUT,2018-05-18,39.84
Austria,AUT,2018-05-19,35.43
Austria,AUT,2018-05-20,14.56
Austria,AUT,2018-05-21,7.48
Austria,AUT,2018-05-22,43.9
Austria,AUT,2018-05-23,42.11
Austria,AUT,2018-05-24,38.97
Austria,AUT,2018-05-25,40.78
Austria,AUT,2018-05-26,36.78
Austria,AUT,2018-05-27,32.4
Austria,AUT,2018-05-28,44.12
Austria,AUT,2018-05-29,43.12
Austria,AUT,2018-05-30,46.99
Austria,AUT,2018-05-31,42.23
Austria,AUT,2018-06-01,51.06
Austria,AUT,2018-06-02,40.2
Austria,AUT,2018-06-03,32.23
Austria,AUT,2018-06-04,47.51
Austria,AUT,2018-06-05,51.07
Austria,AUT,2018-06-06,49.39
Austria,AUT,2018-06-07,49.91
Austria,AUT,2018-06-08,49.42
Austria,AUT,2018-06-09,42.33
Austria,AUT,2018-06-10,39.1
Austria,AUT,2018-06-11,48.64
Austria,AUT,2018-06-12,49.62
Austria,AUT,2018-06-13,48.52
Austria,AUT,2018-06-14,43.28
Austria,AUT,2018-06-15,49.72
Austria,AUT,2018-06-16,40.0
Austria,AUT,2018-06-17,24.15
Austria,AUT,2018-06-18,44.41
Austria,AUT,2018-06-19,46.98
Austria,AUT,2018-06-20,46.37
Austria,AUT,2018-06-21,28.33
Austria,AUT,2018-06-22,21.22
Austria,AUT,2018-06-23,25.13
Austria,AUT,2018-06-24,31.92
Austria,AUT,2018-06-25,45.68
Austria,AUT,2018-06-26,49.32
Austria,AUT,2018-06-27,47.18
Austria,AUT,2018-06-28,44.86
Austria,AUT,2018-06-29,44.67
Austria,AUT,2018-06-30,39.59
Austria,AUT,2018-07-01,29.55
Austria,AUT,2018-07-02,48.44
Austria,AUT,2018-07-03,50.2
Austria,AUT,2018-07-04,53.22
Austria,AUT,2018-07-05,51.68
Austria,AUT,2018-07-06,47.74
Austria,AUT,2018-07-07,32.28
Austria,AUT,2018-07-08,34.63
Austria,AUT,2018-07-09,46.75
Austria,AUT,2018-07-10,53.06
Austria,AUT,2018-07-11,52.71
Austria,AUT,2018-07-12,53.24
Austria,AUT,2018-07-13,51.2
Austria,AUT,2018-07-14,47.99
Austria,AUT,2018-07-15,45.75
Austria,AUT,2018-07-16,53.66
Austria,AUT,2018-07-17,51.94
Austria,AUT,2018-07-18,49.73
Austria,AUT,2018-07-19,52.01
Austria,AUT,2018-07-20,53.58
Austria,AUT,2018-07-21,50.05
Austria,AUT,2018-07-22,46.59
Austria,AUT,2018-07-23,54.94
Austria,AUT,2018-07-24,56.89
Austria,AUT,2018-07-25,58.17
Austria,AUT,2018-07-26,54.89
Austria,AUT,2018-07-27,53.47
Austria,AUT,2018-07-28,46.4
Austria,AUT,2018-07-29,45.13
Austria,AUT,2018-07-30,55.04
Austria,AUT,2018-07-31,56.38
Austria,AUT,2018-08-01,56.31
Austria,AUT,2018-08-02,59.88
Austria,AUT,2018-08-03,62.88
Austria,AUT,2018-08-04,50.9
Austria,AUT,2018-08-05,50.32
Austria,AUT,2018-08-06,63.21
Austria,AUT,2018-08-07,64.0
Austria,AUT,2018-08-08,56.27
Austria,AUT,2018-08-09,53.36
Austria,AUT,2018-08-10,46.53
Austria,AUT,2018-08-11,44.44
Austria,AUT,2018-08-12,42.83
Austria,AUT,2018-08-13,55.97
Austria,AUT,2018-08-14,55.04
Austria,AUT,2018-08-15,53.49
Austria,AUT,2018-08-16,56.13
Austria,AUT,2018-08-17,58.48
Austria,AUT,2018-08-18,53.43
Austria,AUT,2018-08-19,49.28
Austria,AUT,2018-08-20,57.97
Austria,AUT,2018-08-21,66.28
Austria,AUT,2018-08-22,65.75
Austria,AUT,2018-08-23,63.32
Austria,AUT,2018-08-24,58.08
Austria,AUT,2018-08-25,52.86
Austria,AUT,2018-08-26,46.91
Austria,AUT,2018-08-27,47.7
Austria,AUT,2018-08-28,66.22
Austria,AUT,2018-08-29,62.42
Austria,AUT,2018-08-30,57.62
Austria,AUT,2018-08-31,64.82
Austria,AUT,2018-09-01,59.13
Austria,AUT,2018-09-02,52.94
Austria,AUT,2018-09-03,63.98
Austria,AUT,2018-09-04,66.64
Austria,AUT,2018-09-05,66.58
Austria,AUT,2018-09-06,65.43
Austria,AUT,2018-09-07,62.08
Austria,AUT,2018-09-08,50.16
Austria,AUT,2018-09-09,49.18
Austria,AUT,2018-09-10,64.58
Austria,AUT,2018-09-11,57.7
Austria,AUT,2018-09-12,64.21
Austria,AUT,2018-09-13,71.28
Austria,AUT,2018-09-14,64.29
Austria,AUT,2018-09-15,52.17
Austria,AUT,2018-09-16,46.52
Austria,AUT,2018-09-17,62.76
Austria,AUT,2018-09-18,57.95
Austria,AUT,2018-09-19,57.33
Austria,AUT,2018-09-20,58.36
Austria,AUT,2018-09-21,38.01
Austria,AUT,2018-09-22,26.76
Austria,AUT,2018-09-23,43.35
Austria,AUT,2018-09-24,40.54
Austria,AUT,2018-09-25,62.41
Austria,AUT,2018-09-26,44.51
Austria,AUT,2018-09-27,54.75
Austria,AUT,2018-09-28,52.03
Austria,AUT,2018-09-29,45.39
Austria,AUT,2018-09-30,41.74
Austria,AUT,2018-10-01,62.4
Austria,AUT,2018-10-02,49.47
Austria,AUT,2018-10-03,61.92
Austria,AUT,2018-10-04,72.13
Austria,AUT,2018-10-05,69.37
Austria,AUT,2018-10-06,58.52
Austria,AUT,2018-10-07,55.69
Austria,AUT,2018-10-08,74.79
Austria,AUT,2018-10-09,77.43
Austria,AUT,2018-10-10,73.8
Austria,AUT,2018-10-11,71.31
Austria,AUT,2018-10-12,63.54
Austria,AUT,2018-10-13,53.63
Austria,AUT,2018-10-14,36.99
Austria,AUT,2018-10-15,63.79
Austria,AUT,2018-10-16,74.24
Austria,AUT,2018-10-17,74.59
Austria,AUT,2018-10-18,71.3
Austria,AUT,2018-10-19,71.81
Austria,AUT,2018-10-20,60.81
Austria,AUT,2018-10-21,56.14
Austria,AUT,2018-10-22,68.48
Austria,AUT,2018-10-23,62.91
Austria,AUT,2018-10-24,59.28
Austria,AUT,2018-10-25,59.65
Austria,AUT,2018-10-26,60.66
Austria,AUT,2018-10-27,54.8
Austria,AUT,2018-10-28,44.92
Austria,AUT,2018-10-29,51.41
Austria,AUT,2018-10-30,42.61
Austria,AUT,2018-10-31,52.61
Austria,AUT,2018-11-01,49.49
Austria,AUT,2018-11-02,58.06
Austria,AUT,2018-11-03,53.89
Austria,AUT,2018-11-04,48.87
Austria,AUT,2018-11-05,59.44
Austria,AUT,2018-11-06,58.8
Austria,AUT,2018-11-07,56.53
Austria,AUT,2018-11-08,63.07
Austria,AUT,2018-11-09,59.48
Austria,AUT,2018-11-10,44.41
Austria,AUT,2018-11-11,42.11
Austria,AUT,2018-11-12,57.25
Austria,AUT,2018-11-13,59.35
Austria,AUT,2018-11-14,62.76
Austria,AUT,2018-11-15,64.21
Austria,AUT,2018-11-16,62.76
Austria,AUT,2018-11-17,63.14
Austria,AUT,2018-11-18,56.78
Austria,AUT,2018-11-19,66.9
Austria,AUT,2018-11-20,70.72
Austria,AUT,2018-11-21,73.78
Austria,AUT,2018-11-22,86.62
Austria,AUT,2018-11-23,81.58
Austria,AUT,2018-11-24,65.09
Austria,AUT,2018-11-25,59.17
Austria,AUT,2018-11-26,75.64
Austria,AUT,2018-11-27,75.76
Austria,AUT,2018-11-28,57.55
Austria,AUT,2018-11-29,60.2
Austria,AUT,2018-11-30,61.28
Austria,AUT,2018-12-01,58.21
Austria,AUT,2018-12-02,48.07
Austria,AUT,2018-12-03,59.92
Austria,AUT,2018-12-04,60.72
Austria,AUT,2018-12-05,59.05
Austria,AUT,2018-12-06,57.49
Austria,AUT,2018-12-07,58.79
Austria,AUT,2018-12-08,45.48
Austria,AUT,2018-12-09,42.06
Austria,AUT,2018-12-10,45.46
Austria,AUT,2018-12-11,61.98
Austria,AUT,2018-12-12,70.45
Austria,AUT,2018-12-13,69.12
Austria,AUT,2018-12-14,74.14
Austria,AUT,2018-12-15,61.72
Austria,AUT,2018-12-16,59.06
Austria,AUT,2018-12-17,69.56
Austria,AUT,2018-12-18,65.39
Austria,AUT,2018-12-19,62.52
Austria,AUT,2018-12-20,63.31
Austria,AUT,2018-12-21,63.54
Austria,AUT,2018-12-22,50.49
Austria,AUT,2018-12-23,43.44
Austria,AUT,2018-12-24,46.84
Austria,AUT,2018-12-25,23.67
Austria,AUT,2018-12-26,49.23
Austria,AUT,2018-12-27,60.54
Austria,AUT,2018-12-28,60.29
Austria,AUT,2018-12-29,51.59
Austria,AUT,2018-12-30,50.0
Austria,AUT,2018-12-31,54.13
Austria,AUT,2019-01-01,13.47
Austria,AUT,2019-01-02,37.54
Austria,AUT,2019-01-03,59.67
Austria,AUT,2019-01-04,53.67
